name,time,group,group_desc,level,zone_area
lighting,1616378583710315769,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616378627202075898,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616378636476488617,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616378640381453217,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616378640908550300,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616378641663758232,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616378651159762705,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616378656767661440,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616378786410844227,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616378792667657813,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616379194828420482,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616379208566045492,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616380496896831295,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616380532252700280,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616386148875269347,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616386159756571254,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616386220611976966,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616386246485496902,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616389933976711329,90,Garage_Light,255,Garage
lighting,1616390502860753979,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616390502902651405,3,Ensuite_Fan,255,Upper_Floor
lighting,1616390907344616663,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616390907440342400,3,Ensuite_Fan,0,Upper_Floor
lighting,1616391001201533595,90,Garage_Light,0,Garage
lighting,1616392636019695838,37,Powder_Room_Fan,255,Middle_Floor
lighting,1616392638004754702,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616392674996804674,37,Powder_Room_Fan,0,Middle_Floor
lighting,1616392675005297213,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616392757281012628,90,Garage_Light,255,Garage
lighting,1616393357402587944,90,Garage_Light,0,Garage
lighting,1616394512562672371,90,Garage_Light,255,Garage
lighting,1616394629729916845,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616394640847414700,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616394645057144372,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616394685248611592,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616394691392597852,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616394704384574522,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616394730081864371,46,Kitchen_Pendant_Lights,255,Middle_Floor
lighting,1616394730686550422,45,Kitchen_Downlights,255,Middle_Floor
lighting,1616394731087164761,48,Dining_Table_Downlights,255,Middle_Floor
lighting,1616394824430585461,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616395170426623030,90,Garage_Light,0,Garage
lighting,1616396045590559573,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616396045688210418,3,Ensuite_Fan,255,Upper_Floor
lighting,1616396090052255315,3,Ensuite_Fan,0,Upper_Floor
lighting,1616396090501078533,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616396091958491648,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616396985706485154,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616396997771447864,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616397000278722958,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616397009216526583,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616397009773401084,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616397020989322284,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616397407205914872,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616397407319767845,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616397407735281302,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616397408325461047,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616397408613341313,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616398188530288948,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616398194708979710,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616398356546612738,19,Study_Downlights,255,Upper_Floor
lighting,1616399974563066846,19,Study_Downlights,0,Upper_Floor
lighting,1616399982326410748,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616399995028022547,3,Ensuite_Fan,255,Upper_Floor
lighting,1616400002819742633,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616400005090000124,72,Rumpus_West_Downlights,255,Lower_Floor
lighting,1616400010900115356,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616400025124702421,67,Network_Room_Downlight,255,Lower_Floor
lighting,1616400039460966650,67,Network_Room_Downlight,0,Lower_Floor
lighting,1616400243229536690,1,Balcony_Lights,255,Upper_Floor
lighting,1616400243743681747,53,East_Up_Lights,255,Front_Garden
lighting,1616400244272655148,29,Deck_Lights,255,Middle_Floor
lighting,1616400244800218665,33,Kitchen_Strip_Light,255,Middle_Floor
lighting,1616400245328903489,34,Island_Bench_Strip_Light,255,Middle_Floor
lighting,1616400245857358943,93,Garden_Lights_2,255,Front_Garden
lighting,1616400246384058482,95,Christmas_Lights,255,Front_Garden
lighting,1616400246910498218,13,Balcony_Uplights,255,Upper_Floor
lighting,1616400825418251777,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616400831743368518,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616401168859152801,38,East_Spotlights,255,Front_Garden
lighting,1616401169341081743,54,Front_Door_Light,255,Front_Garden
lighting,1616401169863410736,89,Garage_External_Lights,255,Front_Garden
lighting,1616401302428675755,38,East_Spotlights,0,Front_Garden
lighting,1616401303488640904,54,Front_Door_Light,0,Front_Garden
lighting,1616401304079743703,89,Garage_External_Lights,0,Front_Garden
lighting,1616401327631709560,40,Upper_Stair_Lights,255,Upper_Floor
lighting,1616401638405146433,3,Ensuite_Fan,0,Upper_Floor
lighting,1616401638901021617,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616401646759000958,15,Walk_In_Robe_Light,255,Upper_Floor
lighting,1616401708347786766,15,Walk_In_Robe_Light,0,Upper_Floor
lighting,1616402938006729547,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616402945848520094,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616403451299066429,11,Upper_Hallway_Floor_Lights,255,Upper_Floor
lighting,1616403456246595002,17,Kate_Bedroom_Light,255,Upper_Floor
lighting,1616403603252363654,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1616403646952336317,38,East_Spotlights,255,Front_Garden
lighting,1616403661751541612,38,East_Spotlights,0,Front_Garden
lighting,1616404361024420801,15,Walk_In_Robe_Light,255,Upper_Floor
lighting,1616404361028761788,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616404631226019979,57,Laundry_Downlights,255,Lower_Floor
lighting,1616404705064660808,70,Guest_Bathroom_Downlight,255,Lower_Floor
lighting,1616405633631483190,70,Guest_Bathroom_Downlight,0,Lower_Floor
lighting,1616406410686961210,38,East_Spotlights,255,Front_Garden
lighting,1616406437034323307,54,Front_Door_Light,255,Front_Garden
lighting,1616406437371534951,89,Garage_External_Lights,255,Front_Garden
lighting,1616406492249738901,38,East_Spotlights,0,Front_Garden
lighting,1616406493256892689,54,Front_Door_Light,0,Front_Garden
lighting,1616406493854211262,89,Garage_External_Lights,0,Front_Garden
lighting,1616406888291619209,37,Powder_Room_Fan,255,Middle_Floor
lighting,1616406888451696153,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616406946742985399,37,Powder_Room_Fan,0,Middle_Floor
lighting,1616406946772900415,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616408598231125910,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616408623718500535,8,Bathroom_Fan,255,Upper_Floor
lighting,1616408713947466655,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616409340319777097,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616409669858684361,8,Bathroom_Fan,0,Upper_Floor
lighting,1616410651275171800,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616410695578726292,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616410806083696344,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1616410836100141575,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616410931670852202,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616410962586763265,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616411005251223090,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616411273489165510,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616411369155244250,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616411403180785491,17,Kate_Bedroom_Light,0,Upper_Floor
lighting,1616411404439606110,25,Kate_Bedroom_Fan,170,Upper_Floor
lighting,1616411405072239156,25,Kate_Bedroom_Fan,255,Upper_Floor
lighting,1616411405505520127,25,Kate_Bedroom_Fan,0,Upper_Floor
lighting,1616411852390326888,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616412752426655157,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616412827056526390,76,West_Spotlights,255,Backyard
lighting,1616412827490943072,73,South_Porch_Lights,255,South_Path
lighting,1616412948638183874,76,West_Spotlights,0,Backyard
lighting,1616412949134675710,73,South_Porch_Lights,0,South_Path
lighting,1616412957219084953,57,Laundry_Downlights,0,Lower_Floor
lighting,1616412963923046315,72,Rumpus_West_Downlights,0,Lower_Floor
lighting,1616414403580478649,1,Balcony_Lights,0,Upper_Floor
lighting,1616414404132757471,13,Balcony_Uplights,0,Upper_Floor
lighting,1616414404658257830,53,East_Up_Lights,0,Front_Garden
lighting,1616414405171197137,29,Deck_Lights,0,Middle_Floor
lighting,1616414406020939598,33,Kitchen_Strip_Light,0,Middle_Floor
lighting,1616414406227150143,34,Island_Bench_Strip_Light,0,Middle_Floor
lighting,1616414406757750806,93,Garden_Lights_2,0,Front_Garden
lighting,1616414407284504500,95,Christmas_Lights,0,Front_Garden
lighting,1616415270670631230,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616415279226967601,19,Study_Downlights,255,Upper_Floor
lighting,1616419075855694329,45,Kitchen_Downlights,0,Middle_Floor
lighting,1616419075859330319,46,Kitchen_Pendant_Lights,0,Middle_Floor
lighting,1616419076075180056,48,Dining_Table_Downlights,0,Middle_Floor
lighting,1616419083695712334,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616419084505038442,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616419107786746059,11,Upper_Hallway_Floor_Lights,0,Upper_Floor
lighting,1616419935872145683,15,Walk_In_Robe_Light,0,Upper_Floor
lighting,1616419936465357128,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616420133481469941,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616420161761947469,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616421132967006350,19,Study_Downlights,0,Upper_Floor
lighting,1616421144409113211,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616421420376571400,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616425200865795343,88,Plant_Room_Subfloor_Fan,255,Pool_Area
lighting,1616432400773248583,10,Bathroom_Towel_Rail,255,Upper_Floor
lighting,1616436006037638910,88,Plant_Room_Subfloor_Fan,0,Pool_Area
lighting,1616436901034689082,30,MF_Subfloor_Fan,255,Middle_Floor
lighting,1616437801285572360,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1616438749547016292,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616438857800353561,3,Ensuite_Fan,255,Upper_Floor
lighting,1616438959275332824,17,Kate_Bedroom_Light,255,Upper_Floor
lighting,1616438960059408730,17,Kate_Bedroom_Light,46,Upper_Floor
lighting,1616439068934754438,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616439601874180693,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1616439603687093751,10,Bathroom_Towel_Rail,0,Upper_Floor
lighting,1616440010816429166,3,Ensuite_Fan,0,Upper_Floor
lighting,1616440339936485022,45,Kitchen_Downlights,255,Middle_Floor
lighting,1616440371597666857,72,Rumpus_West_Downlights,255,Lower_Floor
lighting,1616440428386784441,72,Rumpus_West_Downlights,0,Lower_Floor
lighting,1616440487344943480,17,Kate_Bedroom_Light,0,Upper_Floor
lighting,1616440502139776031,30,MF_Subfloor_Fan,0,Middle_Floor
lighting,1616440543752718083,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616440551689783783,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616440766888509996,38,East_Spotlights,255,Front_Garden
lighting,1616440767878628617,54,Front_Door_Light,255,Front_Garden
lighting,1616440777899255755,89,Garage_External_Lights,255,Front_Garden
lighting,1616441092437779160,54,Front_Door_Light,0,Front_Garden
lighting,1616441092963852050,89,Garage_External_Lights,0,Front_Garden
lighting,1616441320547492310,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616443201220019735,40,Upper_Stair_Lights,0,Upper_Floor
lighting,1616443201749302971,38,East_Spotlights,0,Front_Garden
lighting,1616443337170587277,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616443380257021437,8,Bathroom_Fan,255,Upper_Floor
lighting,1616443381536184115,8,Bathroom_Fan,0,Upper_Floor
lighting,1616443382192832065,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616443536381827225,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616444189787680427,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616444190488377943,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616444192359659862,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616444378923926926,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616444466280967006,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616444511756111060,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616444685547739035,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616444688198954844,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616445210690026636,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616445427200741159,45,Kitchen_Downlights,0,Middle_Floor
lighting,1616445483694498190,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616445497927995751,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616445562017960948,90,Garage_Light,255,Garage
lighting,1616446161989872994,90,Garage_Light,0,Garage
lighting,1616446430375629714,45,Kitchen_Downlights,255,Middle_Floor
lighting,1616446431183410435,48,Dining_Table_Downlights,255,Middle_Floor
lighting,1616446581048944709,57,Laundry_Downlights,255,Lower_Floor
lighting,1616446674484163280,57,Laundry_Downlights,0,Lower_Floor
lighting,1616446736868779954,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616446742628144084,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616446775571447302,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616446791973361444,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616446792547958008,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616446793107581483,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616446855505881770,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616446862629079630,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616447940982881608,90,Garage_Light,255,Garage
lighting,1616448185651437726,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616448209157164319,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616448294228049100,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616448680256424062,90,Garage_Light,0,Garage
lighting,1616449046347623505,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616449112547383871,3,Ensuite_Fan,255,Upper_Floor
lighting,1616449112860695974,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616449533258300929,3,Ensuite_Fan,0,Upper_Floor
lighting,1616449549353170407,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616449735042719669,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616450401441290800,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1616456003600249526,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616456018159235785,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616457604990082939,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1616461421026851506,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616462104089018323,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616462483283412688,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616462487312958316,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616462501603051889,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616462534434488217,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616462535033036731,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616462535667011350,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616462543123011117,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616463227936913234,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616463501034889861,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616463511931505900,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616464096038007168,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616464100055768980,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616466513151245688,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616466562207583451,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616466746655964028,79,Plant_Room_Lights,255,Pool_Area
lighting,1616466746970889494,78,Plant_Room_Void_Lights,255,Pool_Area
lighting,1616467214583756571,78,Plant_Room_Void_Lights,0,Pool_Area
lighting,1616467214763102811,79,Plant_Room_Lights,0,Pool_Area
lighting,1616467304631790064,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616467309928024029,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616473032094523089,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616473821352530203,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616473909579129165,90,Garage_Light,255,Garage
lighting,1616474509384896643,90,Garage_Light,0,Garage
lighting,1616474525752996434,90,Garage_Light,255,Garage
lighting,1616474829047186527,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616474849891840974,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616475125873729036,90,Garage_Light,0,Garage
lighting,1616480109508895070,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616480150468117615,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616480251716011652,45,Kitchen_Downlights,0,Middle_Floor
lighting,1616480252308004894,48,Dining_Table_Downlights,0,Middle_Floor
lighting,1616480417619549404,90,Garage_Light,255,Garage
lighting,1616481050266356191,90,Garage_Light,0,Garage
lighting,1616482073587370250,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616482410304589402,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616482415744132202,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616482444193304063,17,Kate_Bedroom_Light,255,Upper_Floor
lighting,1616482733550031713,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616482960121995200,90,Garage_Light,255,Garage
lighting,1616483559961423398,90,Garage_Light,0,Garage
lighting,1616484610523183673,90,Garage_Light,255,Garage
lighting,1616484777802499719,79,Plant_Room_Lights,255,Pool_Area
lighting,1616484778584601215,78,Plant_Room_Void_Lights,255,Pool_Area
lighting,1616485250708553788,78,Plant_Room_Void_Lights,0,Pool_Area
lighting,1616485251044059268,79,Plant_Room_Lights,0,Pool_Area
lighting,1616485314374544349,45,Kitchen_Downlights,255,Middle_Floor
lighting,1616485314982993184,46,Kitchen_Pendant_Lights,255,Middle_Floor
lighting,1616485316015170745,48,Dining_Table_Downlights,255,Middle_Floor
lighting,1616485536966409451,90,Garage_Light,0,Garage
lighting,1616485745849734770,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616485746435982054,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616485746776585871,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616485765204518034,3,Ensuite_Fan,255,Upper_Floor
lighting,1616485765413379373,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616485768164074406,3,Ensuite_Fan,0,Upper_Floor
lighting,1616485781955683989,3,Ensuite_Fan,255,Upper_Floor
lighting,1616485787267616612,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616485961032554451,57,Laundry_Downlights,255,Lower_Floor
lighting,1616486023748944229,58,Guest_Bathroom_Fan,255,Lower_Floor
lighting,1616486024368917661,57,Laundry_Downlights,0,Lower_Floor
lighting,1616486332336596096,3,Ensuite_Fan,0,Upper_Floor
lighting,1616486332721648155,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616486413616076015,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616486520778454781,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616486582306413536,1,Balcony_Lights,255,Upper_Floor
lighting,1616486582847160982,53,East_Up_Lights,255,Front_Garden
lighting,1616486583370184696,29,Deck_Lights,255,Middle_Floor
lighting,1616486583896976175,33,Kitchen_Strip_Light,255,Middle_Floor
lighting,1616486584431112811,34,Island_Bench_Strip_Light,255,Middle_Floor
lighting,1616486584957135193,92,Garden_Lights_1,255,Front_Garden
lighting,1616486585485351569,93,Garden_Lights_2,255,Front_Garden
lighting,1616486585995644379,95,Christmas_Lights,255,Front_Garden
lighting,1616486586558056685,13,Balcony_Uplights,255,Upper_Floor
lighting,1616487252391026098,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616487252760012185,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616488132296006131,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616488781175031996,40,Upper_Stair_Lights,255,Upper_Floor
lighting,1616488938550782011,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616488947404041466,11,Upper_Hallway_Floor_Lights,255,Upper_Floor
lighting,1616488990420615816,72,Rumpus_West_Downlights,255,Lower_Floor
lighting,1616489009173334468,67,Network_Room_Downlight,255,Lower_Floor
lighting,1616489027816244380,67,Network_Room_Downlight,0,Lower_Floor
lighting,1616489077988921123,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616489085768026252,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616489152673953944,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616489158497959151,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616490002851285526,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1616491147026069792,21,Tom_Bedroom_Light,255,Upper_Floor
lighting,1616491148949344299,21,Tom_Bedroom_Light,0,Upper_Floor
lighting,1616491154262077109,21,Tom_Bedroom_Light,255,Upper_Floor
lighting,1616491154820256590,21,Tom_Bedroom_Light,14,Upper_Floor
lighting,1616491155395303393,21,Tom_Bedroom_Light,0,Upper_Floor
lighting,1616491156947846937,21,Tom_Bedroom_Light,255,Upper_Floor
lighting,1616491158406708501,21,Tom_Bedroom_Light,0,Upper_Floor
lighting,1616492022942144827,58,Guest_Bathroom_Fan,0,Lower_Floor
lighting,1616492038623217624,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616492238913749528,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616492363481408592,19,Study_Downlights,255,Upper_Floor
lighting,1616492367097142557,19,Study_Downlights,1,Upper_Floor
lighting,1616492368008530175,19,Study_Downlights,200,Upper_Floor
lighting,1616493829386500538,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616493848541832329,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616493971707384573,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616494076057853811,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616494137213002453,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616494293902701944,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616494306235263381,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616494393659635774,37,Powder_Room_Fan,255,Middle_Floor
lighting,1616494393885398222,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616494473669686170,37,Powder_Room_Fan,0,Middle_Floor
lighting,1616494480581090628,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616494557814854116,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616494571219914869,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616497205883662600,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1616498294076601525,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616498298900990046,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616498383138955115,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616498391702323703,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616498685968179512,20,Upper_Stair_Pendant_Lights,255,Upper_Floor
lighting,1616498687760645156,18,Upper_Hallway_Downlights,255,Upper_Floor
lighting,1616498688767991013,20,Upper_Stair_Pendant_Lights,0,Upper_Floor
lighting,1616498715267437900,18,Upper_Hallway_Downlights,0,Upper_Floor
lighting,1616499121261018417,72,Rumpus_West_Downlights,0,Lower_Floor
lighting,1616500660685797487,72,Rumpus_West_Downlights,255,Lower_Floor
lighting,1616500671065869838,76,West_Spotlights,255,Backyard
lighting,1616500671800890849,73,South_Porch_Lights,255,South_Path
lighting,1616500679315545510,57,Laundry_Downlights,255,Lower_Floor
lighting,1616500698969041806,57,Laundry_Downlights,0,Lower_Floor
lighting,1616500718216846963,76,West_Spotlights,0,Backyard
lighting,1616500718649874207,73,South_Porch_Lights,0,South_Path
lighting,1616500724935825428,72,Rumpus_West_Downlights,0,Lower_Floor
lighting,1616500803021399505,1,Balcony_Lights,0,Upper_Floor
lighting,1616500803197082481,13,Balcony_Uplights,0,Upper_Floor
lighting,1616500803731246305,53,East_Up_Lights,0,Front_Garden
lighting,1616500804254846542,29,Deck_Lights,0,Middle_Floor
lighting,1616500804780871214,33,Kitchen_Strip_Light,0,Middle_Floor
lighting,1616500805309032687,34,Island_Bench_Strip_Light,0,Middle_Floor
lighting,1616500805821986427,92,Garden_Lights_1,0,Front_Garden
lighting,1616500806351001524,93,Garden_Lights_2,0,Front_Garden
lighting,1616500806877398045,95,Christmas_Lights,0,Front_Garden
lighting,1616502327227926295,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616502471550571689,45,Kitchen_Downlights,0,Middle_Floor
lighting,1616502471958649258,46,Kitchen_Pendant_Lights,0,Middle_Floor
lighting,1616502472356484177,48,Dining_Table_Downlights,0,Middle_Floor
lighting,1616502487471900179,17,Kate_Bedroom_Light,0,Upper_Floor
lighting,1616502506686974854,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616502507551816263,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616502509792192897,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616502513820864059,11,Upper_Hallway_Floor_Lights,0,Upper_Floor
lighting,1616503184605718266,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616504873225539224,19,Study_Downlights,0,Upper_Floor
lighting,1616504883017679455,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616505099209434020,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616511601004704054,88,Plant_Room_Subfloor_Fan,255,Pool_Area
lighting,1616518016307652061,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616518126368703517,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616518802666945996,10,Bathroom_Towel_Rail,255,Upper_Floor
lighting,1616524208277251422,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1616526001502478952,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1616526004510514162,10,Bathroom_Towel_Rail,0,Upper_Floor
lighting,1616526324740097407,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616526473143618885,3,Ensuite_Fan,255,Upper_Floor
lighting,1616526901960402222,30,MF_Subfloor_Fan,0,Middle_Floor
